text_id,div_name,segment_id,word_count,full_text
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,15,109,"Letzlich setz das glaß zu undrist, gib so lange [CZ: Feuer] bis sich das pulver roth erzeigt und sich in der [Mariginalie: NB] mitten ein klein rubin rotes körnlein ohngefehr einer linsen groß befindet, dasselbige soll man in gute achtung nehmen, den es ist semen auri, das rohtlichte pulver, so umbher ligt mag man hinweg thun, den es zu werck nicht dienlich, und das körnlein allein behalten und damit procediren wie volget Das rote körnlein, welches der philosoporum lebendiges [CZ: Gold] ist, wäge genau ab, thu 10 mal so schwer menstrui dazu, thu alles in ein klein phiol, die 23 lehr stehe, sigilla et procede in Athanor et sequitur."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,16,97,"Erstlicht thu das Glas im Athanor in die Eichene Kugel, und procedir damit, ut in proced. primo labori, gibt wider ein schwartze; exime, thu die eicherne Kugel und das [CZ: Wasser] hinweg, setz glaß in die gelochete Kugel in asche ut ante in primo labore, mach den Athanor zu, kommen auch allerley farben, letztlich die grüne farbe, denn thu die gelocherte Kugel weg, und thu sand in die erste Kugel, procede ut supra, biß das pulver schon roht und durchsichtig wird, probir ein wenig auf einen glüenden 166 Silber blech, obs rauche und fliesse wie ein wachs."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,17,93,"Im Fall das es rauchet, muß man zu undrist wider in den Sandt thun und besser figiren, biß es [CZ: Feuer] beständig werde. [Recipe] 1 theil des rothen pulvers und 10 theil menstrui, thu das in ein klein phiol, wird einander alsobaldt annemmen, sigilla Hermetici, pone in Athanori, so wird sich in der Eichernen Kugel in 3 tagen die schwartze, hernach in 3 tagen in der gelocherten Kugel in der aschen alle farben biß uff die grüne sehen lassen, und letzlich in der Ersten Kugel in Sande auch in 3 tagen die Röte."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,18,119,"Man mag solches zu 2 mahl multipliziren alß zu vor hier oben geschrieben, des gleichen zu 3 mahl und also forthan ad placitum. So wie die erste multiplication fermentirt so man des pulvers 1 theil uff 10 theil fein [CZ: Gold], so im Fluß stehet wirfft und wiederumb außgeust, welches dan brüchig und klein zu pulver gestossen wird alß dan 1 theil des geflossenen [CZ: Gold] uff 10 theil [CZ: Quecksilber]y vulgi weß im schmeltztiegel beim [CZ: Feuer] anfehet zu rauchen geworffen, so wird sich dasselbe alsobalt im [CZ: Gold] verwandeln und tingiren, und gehet in der ersten multiplicatio in 1 Theil uff 10 theil, in der andern multiplication 1 theil uff 100 theil: und so fort ohn ende."
g2a8,A8 Processus Universalis per Spiritum Universi Sendivogij Poloni,19,88,"Es ist zu mercken das man die medicin oder das rothe pulver nicht aller 167 Uffs [Gold] werffe, sondern allzeit etwas da von in Vorraht behalte, damit man solches multiplicieren konne. Man müssete sonsten das gantze werck von neuen wiederum anfangen: den was es auff das [CZ: Gold] ein mahl geworffen worden, so lest sichs nicht mehr multipliciren. [Recipe] phligma salis nitri und etwas von dem phlegmati vituili, scharffes ein wenig mit [CZ: Salmiak] thu das [CZ: Gold] hinein, setze es hin es solviert sich fein roht darin."
g3a9,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,0,99,"166 Under den 4. Mütteren, ist ein Ackher verordnet, von Adamischer Erden, in solche Erden muß ein [CZ: Schwefel Gold]is, alß der Samen gesähet werden sich zuvermehren, Nun richten sie beide nichts auß, wo nit der himlische Thauw darein kombt. [Recipe] die algemein Erden des Widers oder Stiers (eines Knies tieff under dieselb Erden gegraben) Darauß testillier einen Spiritum, und zeuhe auß daß Salz mit [CZ: Wasser]. laß abrauchen, vereiniges mit seinem Spiritu, und laß sich an der Sonnen niderschlagen, oder durch offt auf giessen und abziehen, mache des Salzes genug, uf 7 Mal aufgossen und abzogen aufs wenigst."
g3a9,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,1,61,"Dieses unsers Salzes [Recipe] 11 theil, Gold 1 theil, Silber 2 theil, laß fliessen in verschlossenen tigel (3 in einander gesteckt oder gemacht, daß nit durchfliesse) 7 monat im glaßofen, so kombt daß Gold lebendig und ein reiner Saam, die Sphaera [CZ: Blei] und [CZ: Silber] sambt 42 167 sambt dem groben Leib [CZ: Gold]is wirdt verschwinden und das leben bleiben."
g3a9,A9 Das grosse Geheimnuß Sendivogij eben von diesen Allsteinio,2,132,"Diß solvire in 10 theil unseres Thauwes zehen oder fünfzehn mal (ut apud Caesarem rectificati) damit es so klar und starck, daß es diß Gold angreiffe, dem gemeinen thutes nichts. Dise des Gold Auflösung hailt den Aussatz. Koche diese auf 10 monat so tingirt 1 theil 864. Multiplicir mit Auflösung eines theiles der Tinktur in 10 theil des thauwes: dies soluirt darnach Silber fixe sovil es mag: wan diß geschehen, kochs wieder auf 10 monat das thue so offt, biß es in tugent so weit kombt, daß die solutio gmein goldt auflöst und sich nicht zu boden niderschlecht, sonder gleich in ein butter geht. Alß dan kanes bald eincoagulirt werden, alß daß hindennach nur ein Werck seye dreyen tagen. In manglung des thawes so werde genommen der coaguliert lufft. Laus Deo 1618"
g2a11,A11 Dieser Kunst Praxis ist diese,0,56,"289 Nimm von der wahren Erden, von Sonn, Mond und andern SternStralen wolgeschwängert theil sie in zwey Theil welches darum geschicht damit der Natur ihr Gewicht wiederum zu komme. Denn aus einem Theil wird das Philosophische Nitrum, aus dem andern aber das flüchtige und fixe Saltz gezogen von welcher jeden insonderheit mit wenigem geredet werden soll."
g2a11,A11 Dieser Kunst Praxis ist diese,1,66,Auf diese Art so im Gewicht fleissig gearbeitet wird wirst du nicht leichtlich irren welches an- 290 derwerts NB. wenn man aus einem deren Theilen allein diese Saltz sämtlich ziehen wollte gar leicht geschehen würde. Es muß solcher durch die Kochung deß Steins Filtrierung Abdämpffung und Coagulirung aufs höchste gereinigt werden damit er vermittels der Kunst zu einer solchen Durchsichtigkeit gelange die auch eine Crystallen übertreffe.
g2a11,A11 Dieser Kunst Praxis ist diese,2,73,"Wenn dieses geschehen so soll man die todte Erden aus welcher solch Crystallisch Saltz ausgelauget worden mit dem härtesten Feuergrad calcinieren. Der vorig calcinierten Erden nimm vier und ein halbs Pfund destillire sie nach der Kunst durch eine Retorten in ein grossen Recipienten in welche von Brunnenwasser 2 Pfund gegossen worden; man destillirt nach den Gradibus, bis die Tropffen wie Füncklein ins Wasser praecipitirt werden die Fugen sein wol anlutiret damit nichts ausrauche."
g2a11,A11 Dieser Kunst Praxis ist diese,3,58,"Wenn eine Destillation vorüber so muß man den Ofen gantz kalt werden lassen ehe man die Vorlag abnimmt: und man wiederhole die Destillirungen so offt biß genugsam der Materi vorhanden. Diese Geister sämtlichen sollen rectificiret werden in M.B. bis alles Phlegma, das ist die 2 Pfund Wasser welch im Recipienten zu deß Geists Praecipitirung hinein gossen worden übergangen."
g2a11,A11 Dieser Kunst Praxis ist diese,4,60,"Darnach so setze deinen Kolben in die Aschen und treibe nach der Kunst alle Geister herüber halte 291 sie in einem starcken Glas, N.B. die Helfft nur darmit angefüllt damit es nicht zerspringt. Nimm 6 Pfund der calcinirten Erden setze sie in ein wolverwahrtes Sublimatorium, so wird ein Volatilisch Saltz mit dem Geist in Gestalt eines dunckeln Nebels herüber gehen."
g2a11,A11 Dieser Kunst Praxis ist diese,5,54,NB. So was weisses Saltzes an dem Hals deß Glases hangen wird so soll mans mit einem Holtz abscharren und zum sublimirten Spiritu mischen. In diesem Werck ist es nicht nöthig ein Wasser in den Recipienten zu schütten indeme unsere Erde selbst genugsam Feuchte in sich hat in welchem die Spiritus reverberiret werden können.
g2a11,A11 Dieser Kunst Praxis ist diese,6,73,"Man muß aber so offt die Destillationes wiederholen, bis die Erde sich gantz verzehrt. Das Caput mortuum aber muß man zur Extraction deß Salis fixi aufbehalten wie es folgen wird. Nimm alle Destillationes, welche aus dieser Erden kommen ziehe das Phlegma in einem gläsern Kolben darvon in M.B. aber die Spiritus treib in der Aschen in ein vorgelegten Recipienten NB. Diese Spiritus können zwar aufgehoben werden aber sie taugen nichts zu unserm Werck."
g2a11,A11 Dieser Kunst Praxis ist diese,7,58,"Die Erde aber, welche im Grund des Kolbens verblieben soll nach der Kunst gebührlich sublimirt werden, mit dem aufgesetzten blinden Helm so wirst du ein Saltz, wie ein Schnee, gar subtil erlangen welches durch öfftere Sublimation soll re- 292 ctificirt werden und in einem wolverschlossenen Glas aufbehalten werden: denn sonsten wird es von der Lufft zu Wasser resolvirt."
g2a11,A11 Dieser Kunst Praxis ist diese,8,58,"Nimm die überbliebene Erden calcinire sie im offenen Feuer zu einem Aschen 12 Stund, von diesem ziehe das Saltz mit Auslaugung Kochung Solvirung und diese Arbeit so offt wiederholend und ausdämpffend bis da ein Crystallisch durchsichtig Saltz überkommest. Luge das fixe und flüchtige Saltz gieß darauf allgemach den Nitergeist so werden sie sich vermischen und zu Wasser werden."
g2a11,A11 Dieser Kunst Praxis ist diese,9,71,"Dieses Wasser ist der triumphirende Philosophische Mercurius und das Menstruum Universale, welches alle Metall ja auch die Edelgestein aufzulösen vermag: denn es ist sehr feurig. Nimm deß Menstrui Universalis zehen Theil deß reinesten Goldes dünn geschlagen ein Theil thue es in einen Kolben so wird das Menstruum alsobalden das Gold auflösen wenn das Gold alles aufgeschlossen so wird ein wenig Erde in dem Grund deß Glases verbleiben, laß über Nacht stehen."
g2a11,A11 Dieser Kunst Praxis ist diese,10,61,Man kan es auch in eine Phiol filtriren welche man hernach Hermetisch verschliessen kann und in deß Athanors innern Kugel verwahrlich aufbehalten. 293 Es seynd in dem Athanor drey Kugeln die erste ist die größte und gantz die mittlere ist oberhalbs durchlöchert damit der Dampff durchdringen könne die dritte ist von Eichenholtz in welchem die Fäulung verrichtet wird durch das Dampff-Feuer.
g2a11,A11 Dieser Kunst Praxis ist diese,11,127,"In der ersten Kugel soll genug Wasser seyn welches wenns verdämpffet wieder mit andern warmen soll ersetzet werden. Dieser Fäulungs-Grad wird in viertzig oder fünff und viertzig Tagen vollbracht in welchem Grad denn die Schwärtze das Raben-Haupt zu erscheinen pfleget. Wenn die Fäulung vollbracht so nimmt man die hültzerne Kugel hinweg dieweil man deß Wassers ferner nicht vonnöthen hat. Setze es derwegen in die gelöcherte Kugel, welche mit Aschen gefüllet ist und soll deß Feuers Grad so heiß seyn daß es den Finger nicht verletze so werden alsdenn inner 50 Tagen mancherley Farben erscheinen welche der Pfauen-Schwantz genennt werden endlich die Grüne alleine. Nimm hierauf das Glas, und setze es in die gröste mit Sand gefüllte Kugel, daß der Sand das verschlossene Glas mit seiner Materi bedecket."
g2a11,A11 Dieser Kunst Praxis ist diese,12,76,"Schließ den Athanor zu, schüre Feuer unter, welches ein Finger nicht erleiden kan, so wirds inner 50 Tagen gantz weiß; fahre mit solchem Feuers-Grad fort bis die Materi gelb wird welches inner 30 aufs höchste inner 50 Tagen geschehen wird. 294 Setze endlich das Glas auf den Boden und gebrauche den vierdten Grad deß Feuers bis das Pulver gantz roth scheine in dessen Mittel ein rothes Korn gantz durchsichtig wie eine rothe Erbsen du sehen wirst."
g2a11,A11 Dieser Kunst Praxis ist diese,13,99,"Dieses hebe fleissig auf denn es ist deß Goldes Samen das herum ligende rothe Pulver kanst du nur hinweg thun dieweil solches zu diesem Werck nicht tauget. Mit dem rothen Korn aber solt du als mit einem köstlichen Schatz also verfahren. Nimm das rothe Korn welches der Philosophen Gold ist wigs fleissig thue darzu 10 Theil deines Menstrui, thue es in ein kleine Phiol zwey drittel leer lassend sigillire Hermetice, und setze es erstlich in die ersten Kugel und arbeite durch alle Grad des Feuers und benannte gezählte Täg wie zuvor, bis endlich ein rothes gläntzendes Pulver erscheinen wird."
g2a11,A11 Dieser Kunst Praxis ist diese,14,104,"Nach diesem probire diß auf einen silbern Blech obs wie ein Wachs schmilzt, oder noch rauchet; wo dem also wäre so setze es in den Sand tieff damit es fixer werde und die Art des Feuers überkomme. Nimm deines rothen fixen Pulvers ein Theil deß Menstrui zehen Theil thue es in eine Phiol zusammen schliesse es Hermetisch zu stelle es in den Athanor, und verfahre damit in allen Stücken wie zuvor bis in der hültzern Kugel die Schwärtze, in der andern die mancherley Farben in der erste die rothe Farb erscheine. 295 Auf diese Weis kan man nach Gefallen zum andern und drittenmal multiplicirn."
g2a11,A11 Dieser Kunst Praxis ist diese,15,70,"In der ersten Operation wird 1. Theil 10. Partes, inder andern 100. in der dritten 1000. Theil tingirn. Lasse dich diese Arbeit nicht verdriessen betrachtend daß dieselbige nicht als die vorige, lang gewähret, denn das letztemal wird in dem Athanore in der Eichen-Kugel inner drey Tagen die Schwärtze erscheinen; desselbigen gleichen auch in der durchgelöcherten Kugel; in dem Aschen werden inner drey Tagen alle Farben bis an die Grüne erscheinen."
g2a11,A11 Dieser Kunst Praxis ist diese,16,65,In der ersten Kugel auch im Sand wird in dreyen Tagen die Röthe hervor kommen: Also wirds keine Ursach seyn daß dich solche Arbeit verdriessen solte. Nimm des rothen Pulvers ein Theil deß reinesten Golds zehen Theil NB. wenn das Gold im Tiegel fliesset wirff das Pulver drein so wird das Gold brüchig: und dieses ein Theil tingiret deß Mercurii 10 Theil ins beste Gold.
g2a11,A11 Dieser Kunst Praxis ist diese,17,75,"Aber hierbey seyn 3. Ding zu betrachten. 1. Dieses Pulver tingirt nach der ersten Projection ferner nicht deßhalben nim seiner wol in Acht. 2. Ohne Gold ferment wird es genannt der Lapis, dessen in der Artzney dergleichen Gebrauch ist. 296 Nimm des Lapidis 1. Scrupel Spiritus Vini zwey Unzen solvire es; von diesem können nach Nothdurfft der Krankheit dem Patienten 2, 3 in die vier Tropffen in einem Wein oder andern Liquore gegeben werden. 3."
g2a11,A11 Dieser Kunst Praxis ist diese,18,45,"Nach der Fermentation wirds genennet eine Tinctur welche weiter nicht kan multipliciret werden. Ist derowegen etwas von dem Lapide aufzubehalten: in deme von zehen Theilen deß Menstrui, und ein Theil deß Lapidis die Multiplication leicht kan angestellet werden. Dem höchsten GOTT allein ist die Ehr!"
g2a12,A12 Lapis Philosophorum Sendivogii,0,310,"52 Nimm von der rechten Erden, die von [CZ: Sonne] und [CZ: Mond] und andern Sternen wohl geschwanger ist, theile solche in 2. gleiche Theil, aus dem einen Theil wird das Philosophische [CZ: Salpeter], aus dem andern das flüchtige und fixe Saltz gezogen. 53 Die erste Arbeit geschicht durch sieden, filtriren und coaguliren, wie die SalpeterSieder pflegen zu verfahren, von dieser einen Helffte muß nun solcher [CZ: Salpeter] aufs Höchste gleich einem Crystall gereiniget werden, wann solches geschehen, so nimm seine hinterstellige Erden, daraus du den [CZ: Salpeter] gesotten hast, laß sie 3 oder 4mahl wohl erglüen, daß nichts feuchtes darbey bleibet, und zu einem Theil des [CZ: Salpeter] nimm 3 Theil seiner calcinirte Erde, wohl gemenget, thu solches in eine verlutirten retorten, doch auf einmahl nicht über anderthalb lb [CZ: Salpeter], und vier und ein halb lb calcinirter Erden, und treib solches wie man sonsten einen Spiritum [CZ: Salpeter] zu treiben pfleget, in Recipienten schlag 2 lb distillirt Regen [CZ: Wasser] vor, daß sich der rothe Spiritus darein setze, verlutir alle Fugen wohl, wann es nun verrichtet, laß den Ofen erkalten, und distillire aufs neue, wie zuvor gemeldet, biß du vermeinst genugsam zu haben, alsdenn thu alle Spiritus [CZ: Salpeter] mit dem [CZ: Wasser] zusammen in ein Kolben-Glaß, mit dem Helm wohl verlutirt, setze es in B.M. zu distilliren, (man möchte aber die Vorlage zuvor mit 2 lb [CZ: Wasser] abmessen, damit man mercken könte, wann das [CZ: Wasser] herüber wäre,) nimm hernach den Kolben mit dem Spiritu [CZ: Salpeter] aus dem B.M. setze ihn in eine Sand-Capellen, verlutire den Helm wohl darauf, gib erstlich lind hernach starck [CZ: Feuer], biß die Spiritus alle herüber seyn; die Fugen des recipienten müs- 54 sen wohl verwahret seyn, endlich verwahre die obengetriebene Spiritus an einen kalten Ort, gar wohl, das Glaß soll nur halb voll seyn, damit die Spiritus circuliren mögen."
g2a12,A12 Lapis Philosophorum Sendivogii,1,212,"Nimm 6 lb der Terrae, thu solche in eine verlutirte Retorten in allen distillando, wie du zuvor mit dem Nitro und calcinirten Terra gethan, so wird mit dem Spiritu ein flüchtig Saltz am Halse etwas anhangen, thu solches, wann es alles erkaltet zu den Spiritus, in diesem Werck muß kein [CZ: Wasser] fürgeschlagen werden, denn die terra hat selbsten ihre Feuchtigkeit, daß sich der Spiritus niedersetzen kan, das distilliren muß so viel geschehen, biß der andere halbe Theil aller verbrauchet ist, aus der hinterstelligen [CZ: Caput Mortuum] oder terra extrahir das fixe Saltz, nimm diese Spiritus mit sammt seinem Wasser in ein Kolben-Glaß, lutier einen Helm darauf, laß erstlich das phlegma in MB herüber gehen, hernach den Spiritum in der Asche herüber gezogen, diese Spiritus gehören zu diesem Wercke nicht, mögen sonsten aufgehoben werden zu andern Sachen dienstlich, das hinterstellige Corpus, so am Boden blieben, nimm fleißig heraus, thue es in ein klein Glaß, setz ein Helm darauf und sublimir im Sand mit starckem [CZ: Feuer], so wird das flüchtige [CZ: Salz] sich im Helm erheben Schnee-weiß, am Boden wird gar eine leichte Erden bleiben, die mag man wegwerffen, das sublimirte Saltz mag man noch einmahl sublimiren, daß es 55 gantz rein werde, verwahre es wohl in einem Glase vor der Lufft."
g2a12,A12 Lapis Philosophorum Sendivogii,2,94,"Nimm die [CZ: Caput mortuum] oder interstellige terra vom Saltz volatili, calcinir die offenen [CZ: Feuer], daß sie zu einer Asche werde, welches in 10 oder 12 Stunden geschicht, darnach procedir mit warmen distillirten Regen-Wasser und Lauge es aus, procedire so lange, biß kein Saltz mehr in der terra zu finden ist, denn wirff dieselbe hinweg, das CZ: [Wasser] filtrir und coaporir es, so wird das Saltz am Boden bleiben, welches so lange purificirt werden soll, biß es schon Cristallinisch und durchsichtig ist, denn so ist es bereitet, und zu unserm Werck fertig gemacht."
g2a12,A12 Lapis Philosophorum Sendivogii,3,52,"Nimm das fixe und volatilische Saltz zusammen, geuß den Spiritum [CZ: Salpeter] gemachsam darüber, so werden sie einander annehmen, und zu einem [CZ: Wasser] werden, dieses ist nun der [CZ: Quecksilber] optatus und Menstruum Universale, welche alle Metalle und Edelgesteine aufzuschliessen mächtig ist, denn es ist lauter [CZ: Feuer] und [CZ: Wasser]."
g2a12,A12 Lapis Philosophorum Sendivogii,4,72,"Folget: Nimm des Menstrui Philosophici part 10 thu es in ein Glaß, das klein sey, darein thu 1 part dünn geschlagen fein reines Gold, so wird es bald auflösen, und wird vom [CZ: Gold] eine terra zu Boden fallen, wann solches einen Tag gestanden hat, denn filtrir es, geuß es in eine reine Phiol, doch daß nichts von der ter- 56 ra herüber gehe, setze es in Athanor in die innerste Kugel."
g2a12,A12 Lapis Philosophorum Sendivogii,5,291,"In diesen Athanor sollen drey Kugeln seyn, die Erste und dickste gantz, die Andere aber aufgelöset, damit der Dampff des [CZ: Feuer] hindurch dringen möge, und die Dritte ist eine höltzerne eichene Kugel, in der innersten geschehen die putrefactionen in vaporischen Feuer, und muß in der ersten Kugel allezeit [CZ: Wasser] seyn, weil die putrefactio wehret, wann das [CZ: Wasser] abgehet, muß man dessen wieder hinzu thun, doch warm gemacht, und wehret die putrefactio 40 oder 44 [CZ: Tag] [CZ: Nacht] in welchen sich eine Schwärtze erzeiget; wann die putrefactio vorüber ist, nimmt man die höltzerne Kugel, und das [CZ: Wasser] in der ersten Kugel hinweg, und thut mans in die gelöcherte Kugel-Aschen, setzet das Glaß darauf, und macht den Athanor zu, und läßt die Lampen fortgehen, daß die Hitze sey, daß man die Finger darinnen erleiden möge, so werden sich innerhalb 50 Tagen mancherley Farben erzeigen, und letzlich eine grüne Farbe; allein nimm hernach das Glaß heraus, und thu in die grosse und eiserne Kugel Sand, und setze das Glaß darauf, das der Sand die Materia bedecke, mache den Athanor zu, und gieb [CZ: Feuer] daß man es mit einem Finger nicht erleiden möge, so wirds innerhalb 50 [CZ: Tag] [CZ: Nacht] eine Weise vorzeigen; fahre mit solchen Grad des [CZ: Feuer] fort, daß dieses gelbe wird, so ohngefehr in 30 Tagen geschicht, letzlich setze das Glaß zu unterst, und gib so lange [CZ: Feuer], 57 biß das Pulver roth erscheinet, und sich in der Mitte ein klein durchsichtig Rubinfarbenes Körnlein erzeiget, ohngefehr einer Linsen groß, das soll man wohl in acht nehmen, denn es des [CZ: Gold] Saamen ist, das rothe Pulver so darum herlieget, mag man wegnehmen, denn es zum Wercke nichts nützet, das Körnlein aber behalt allein."
g2a12,A12 Lapis Philosophorum Sendivogii,6,117,"Nimm das Körnlein der Philosophorum [CZ: Gold], wieg solches genau ab, und thu 10 mahl so viel Menstrui Philosophici darzu, thu alles in eine kleine Phiol, das der dritte Theil leer bleibe, Sigilla Hermetice, und procedir im Athanor, wie folget: erstlich thu das Glaß in die eichene Kugel, procedir denn als zum ersten, so wirds innerhalb 40 [CZ: Tag] [CZ: Nacht] wiederum eine Schwärtze setzen und erzeigen, nimm das Glaß heraus, thue die eichene Kugel und Wasser hinweg, setze das Glaß in die löcherichte Kugel in die Aschen, als wie zuvor bey der ersten Arbeit, mache den Athanor zu, so werden sich in 100 [CZ: Tag] [CZ: Nacht] allerley Farben wie zuvor erzeigen, und letzlich grün werden."
g2a12,A12 Lapis Philosophorum Sendivogii,7,88,"Denn thu in die löcherichte Kugel Sand, setze das Glaß darauf, mache den Athanor zu, gieb wieder Feuer, daß daß man es mit einen Finger nicht erleiden möge, so wird in 50 Tagen sich die Weise erzeigen, procedir mit solchem [CZ: Feuer] fort, biß auf die Gelbe, die in 30 [CZ: Tag] [CZ: Nacht] hernach folget, setze nachmahls das Glaß zu unterst in Sand, gib so lange [CZ: Feuer] biß das Pulver schön roth und durch- 58 sichtig wird, welches ohngefähr in 40 [CZ: Tag] [CZ: Nacht] geschicht."
g2a12,A12 Lapis Philosophorum Sendivogii,8,123,"Probier ein wenig auf glüend [CZ: Silber] Blech, fleust es als Wachs, doch ohne Rauch, so ist es fix, wo nicht, so setz es wieder ins [CZ: Feuer] biß es Feuer beständig ist. Nimm ein Theil des rothen Pulvers und Zehentheil Menstrui, thu es in eine kleine Phiol, so wird es alsobald einander annehmen, Sigilla Hermetice, setze es in Athanor, so wird sichs in der eichernen Kugel in 3 Tagen die Schwartze, hernach in 3 [CZ: Tag] [CZ: Nacht] werden sich alle Farben in der löcherichten Kugel in der Asche erzeigen, biß auf die grüne Farbe, und letzlich in der letzten Kugel im Sand auch 3 [CZ: Tag] [CZ: Nacht] biß zur röthe; man mag solches auf diese art noch etliche mahl augmentiren."
g2a12,A12 Lapis Philosophorum Sendivogii,9,90,"Wenn ihr von der ersten Augmentatio ein Theil auf 10 Theil fein [CZ: Gold] im Flusse werffet, und wieder ausgiesset, ist solches brüchig, wird derohalben solches klein gestossen, als denn 1 Theil des gestossenen [CZ: Gold] [CZ: Antimon] auf 10 Theil [CZ: Quecksilber]ij vulgi, wann solches im Gießtiegel bey dem [CZ: Feuer] anhebet zu rauchen, geworffen, so wird sichs verwandeln in das edelste [CZ: Gold]. Die erste multiplicatio ist ein Theil auf 10 Theil, das andere ein Theil auf 100 die dritte auf 1000 die vierdte auf 10000 Theil etc."
g2a13,A13 Labor Universalis eines wahren Adepti,0,126,"70 40. Hier ist zu wissen daß die Erde aller Sachen Saamen wie auch derselben Würckung und Tugend an sich nimmt und begreifft. Dann sie ist das Subjectum aller Himmlischen Influenzen, sie 71 wird auch von dem Himmel, und sonderlich von denen Elementen geschwängert und ist das Centrum, Fundament und Mutter aller Dinge daraus alles gebohren wird dann so sie nach gebührlicher Reinigung subtilisiret und unter den freyen Himmel gesetzet sie alsbald geschwängert wird von den Himmlischen Wirckungen und Tugenden daß sie von sich selbsten allerley Kräuter Würme Animalia, Metallische Füncklein zu oder herfür bringet dann in ihr ist grosses Geheimniß diese soll man mit Wasser und Feuer reinigen von ihrer Unsauberkeit, ihre drey gereinigte Principia wieder zusammen setzen, damit Philosophischer Weise, als folgen wird procediren."
g2a13,A13 Labor Universalis eines wahren Adepti,1,86,"In obgedachter Erde seynd 3 unterschiedliche Saltze verborgen: Erstlich das Sal Philosophicum, so von der Lufft durch Sonn und Mond Strahlen und andere Sternen empfangen; Da je hitziger die Sonne und Sterne Strahlen schiessen je mehr Centralisches Saltz gebohren wird. Zum andern ist der Himmlische unsichtbare Geist der Natur nehmlich Spiritus Mundi, in einem flüchtigen Saltz in dieser Jungfräulichen Erden verborgen; und Tertio ist ein fixes Saltz als ein Receptaculum der vorigen Erde von GOtt eingepflantzet daß also diese drey Saltze in dieser Erden verborgen liegen."
g2a13,A13 Labor Universalis eines wahren Adepti,2,77,Nimm der rechten Erden so von der Sonnen und Sternen gnugsam impraegniret und theile sie in 2 Theil und dieses geschieht darum damit man der Natur ihr Gewicht wieder geben kann dann aus einem Theil wird das philosophische Saltz aus den andern Theil das flüchtige Saltz gezogen durch diesen Weg kan man am Gewicht nicht leichtlich irren welches sonsten so man es aus 1 Theil alleine 72 machte und die 3 Principia ziehen will leichtlich geschehen könte.
g2a13,A13 Labor Universalis eines wahren Adepti,3,73,"NB. In Böhmen bey Commethau 1 halbe Meile davon bricht ein Bolus in einem Dorffe der ist von denen Astris sonderlich impraegniret. Item, in Lothringen bey Theitenhofen welche Erde die Tuchmacher brauchen, ist nicht tief zu graben. Die erste Arbeit ist nichts anders dann sieden filtriren evaporiren und candiren als der Salpeter-Sieder Gebrauch muß aber aufs höchste gereiniget werden also daß der Salpeter auf die höchste Diaphanitaet erscheinet und wie ein Crystall werde."
g2a13,A13 Labor Universalis eines wahren Adepti,4,102,"Wenn das geschehen so nimm seine hinterstellige Erde laß dieselbe 3 oder 4 mahl durchglüen damit nichts flüchtiges in ihr sey und nimm zu 1 Theil Salpeter 3 Theil Erde wohl untereinander gemenget und gereiniget thue solche wohl verlutiret in eine Retorte, jedoch soll man auf einmahl über 6 Pfund nicht einsetzen nehmlich anderthalb Pfund Salpeter und fünfftehalb Pfund der Erde solche soll man wie andern Spiritum Nitri distillliren in die Vorlage soll man 2 Pfund distillirt Regen-Wasser vorschlagen damit die Spiritus, so gantz roth herüber gehen desto eher einschlagen, alles wohl lutiret, die Spiritus nimm alle zusammen, und distillire per B."
g2a13,A13 Labor Universalis eines wahren Adepti,5,119,"M. das Wasser wieder davon der Spiritus läst sich in B. M. nicht leichtlich auftreiben. Diesen Spiritum setz in einen Sand und distillire ihn langsam 5 a. bis der Spiritus herüber ist so ist er wohl rectificiret doch mercke das alles wohl verlutiret sey dann die Spiritus subtil und leichtlich verrauchen das Glaß soll nur halb voll seyn damit die Spiritus circuliren mögen sonsten zerschlägt es und soll an einen kalten Ort gehalten werden. 73 2. [Recipe] 6 Pfund frischer Erde in eine Retorte, distillire wie zuvor geschehen ist mit den Salpeter oder Saltz so wird mit dem Spiritu ein flüchtig Saltz in einen dunckeln Dunst herüber gehen und theils am Halß sich anhäncken das thue zu dem herübergegangenen."
g2a13,A13 Labor Universalis eines wahren Adepti,6,58,NB. In diesem Werck darff kein Wasser vorgeschlagen werden dann die Erd ihr Wasser selbst bey ihr hat solches Distilliren muß so offt geschehen bis der andere Theil so aufgehoben von der Erde gantz verbraucht worden und sollen alle Capit. Mort. fleißig zur Extraction des Salis fixi behalten werden. Die Distillationes nimm alle zusammen distillire erstlich in B.
